level,levelNameEnglish,levelNameArabic,day,week,dayTitle,phraseId,scenario,english,friendlyLatin,moroccanChat,arabic,possibleMoroccanReply,cultureNote,pronunciationParts,imagePromptSeed,videoActionSeed,contentStatus,audioNormal,audioSlow,sceneVideo,scenePoster,sceneVisual
12,Full Morocco Simulation,محاكاة المغرب الكاملة,16,3,رحلة جبلية أو قرية,L12-D16-P01,You ask if the road is good today.,Is the road good today?,wash triq mzyana lyoum?,wash triq mzyana lyoum?,واش الطريق مزيانة اليوم؟,"iyeh, walakin b shwiya",Weather/road conditions matter outside cities.,wash / triq / mzyana / lyoum,"Realistic Moroccan full-trip simulation scene, Level 12 Day 16: رحلة جبلية أو قرية. Show a learner handling this real situation in Morocco: You ask if the road is good today.. Visual focus: the action behind the phrase 'wash triq mzyana lyoum?' without putting readable text on the image. Natural Moroccan setting, respectful body language, no stereotypes.","Short realistic simulation video: Level 12 Day 16 'رحلة جبلية أو قرية'. Trigger: You ask if the road is good today.. Learner says 'wash triq mzyana lyoum?'. Moroccan person replies 'iyeh, walakin b shwiya'. End with learner completing the task calmly.",DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level12/day16/l12-d16-p01-normal.mp3,assets/audio/level12/day16/l12-d16-p01-slow.mp3,assets/video/level12/day16/l12-d16-p01-scene.mp4,assets/images/video-posters/level12/day16/l12-d16-p01-poster.webp,assets/images/lesson-scenes/level12/day16/l12-d16-p01-scene.webp
12,Full Morocco Simulation,محاكاة المغرب الكاملة,16,3,رحلة جبلية أو قرية,L12-D16-P02,You ask how long the walk is.,How long is the walk?,sh7al dyal l-mshi?,sh7al dyal l-mshi?,شحال ديال المشي؟,sa3a tqreeban,Rural trips need time estimates.,sh7al / dyal / l-mshi,"Realistic Moroccan full-trip simulation scene, Level 12 Day 16: رحلة جبلية أو قرية. Show a learner handling this real situation in Morocco: You ask how long the walk is.. Visual focus: the action behind the phrase 'sh7al dyal l-mshi?' without putting readable text on the image. Natural Moroccan setting, respectful body language, no stereotypes.",Short realistic simulation video: Level 12 Day 16 'رحلة جبلية أو قرية'. Trigger: You ask how long the walk is.. Learner says 'sh7al dyal l-mshi?'. Moroccan person replies 'sa3a tqreeban'. End with learner completing the task calmly.,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level12/day16/l12-d16-p02-normal.mp3,assets/audio/level12/day16/l12-d16-p02-slow.mp3,assets/video/level12/day16/l12-d16-p02-scene.mp4,assets/images/video-posters/level12/day16/l12-d16-p02-poster.webp,assets/images/lesson-scenes/level12/day16/l12-d16-p02-scene.webp
12,Full Morocco Simulation,محاكاة المغرب الكاملة,16,3,رحلة جبلية أو قرية,L12-D16-P03,You say you need water.,I need water.,khasni l-ma,khasni l-ma,خاصني الما,kayn hna,Simple needs become important on excursions.,khasni / l-ma,"Realistic Moroccan full-trip simulation scene, Level 12 Day 16: رحلة جبلية أو قرية. Show a learner handling this real situation in Morocco: You say you need water.. Visual focus: the action behind the phrase 'khasni l-ma' without putting readable text on the image. Natural Moroccan setting, respectful body language, no stereotypes.",Short realistic simulation video: Level 12 Day 16 'رحلة جبلية أو قرية'. Trigger: You say you need water.. Learner says 'khasni l-ma'. Moroccan person replies 'kayn hna'. End with learner completing the task calmly.,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level12/day16/l12-d16-p03-normal.mp3,assets/audio/level12/day16/l12-d16-p03-slow.mp3,assets/video/level12/day16/l12-d16-p03-scene.mp4,assets/images/video-posters/level12/day16/l12-d16-p03-poster.webp,assets/images/lesson-scenes/level12/day16/l12-d16-p03-scene.webp
12,Full Morocco Simulation,محاكاة المغرب الكاملة,16,3,رحلة جبلية أو قرية,L12-D16-P04,You ask before entering a village home area.,Can we pass from here?,n9dro ndouzo mn hna?,n9dro ndouzo mn hna?,نقدرو ندوزو من هنا؟,"iyeh, marhba",Ask permission in village/private areas.,n9dro / ndouzo / mn / hna,"Realistic Moroccan full-trip simulation scene, Level 12 Day 16: رحلة جبلية أو قرية. Show a learner handling this real situation in Morocco: You ask before entering a village home area.. Visual focus: the action behind the phrase 'n9dro ndouzo mn hna?' without putting readable text on the image. Natural Moroccan setting, respectful body language, no stereotypes.","Short realistic simulation video: Level 12 Day 16 'رحلة جبلية أو قرية'. Trigger: You ask before entering a village home area.. Learner says 'n9dro ndouzo mn hna?'. Moroccan person replies 'iyeh, marhba'. End with learner completing the task calmly.",DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level12/day16/l12-d16-p04-normal.mp3,assets/audio/level12/day16/l12-d16-p04-slow.mp3,assets/video/level12/day16/l12-d16-p04-scene.mp4,assets/images/video-posters/level12/day16/l12-d16-p04-poster.webp,assets/images/lesson-scenes/level12/day16/l12-d16-p04-scene.webp
12,Full Morocco Simulation,محاكاة المغرب الكاملة,16,3,رحلة جبلية أو قرية,L12-D16-P05,You thank the guide or host.,Thank you for showing us the place.,shukran 3la ma werritina lblasa,shukran 3la ma werritina lblasa,شكراً على ما وريتنا البلاصة,marhba bikom,Local guidance deserves recognition.,shukran / 3la / ma / werritina / lblasa,"Realistic Moroccan full-trip simulation scene, Level 12 Day 16: رحلة جبلية أو قرية. Show a learner handling this real situation in Morocco: You thank the guide or host.. Visual focus: the action behind the phrase 'shukran 3la ma werritina lblasa' without putting readable text on the image. Natural Moroccan setting, respectful body language, no stereotypes.",Short realistic simulation video: Level 12 Day 16 'رحلة جبلية أو قرية'. Trigger: You thank the guide or host.. Learner says 'shukran 3la ma werritina lblasa'. Moroccan person replies 'marhba bikom'. End with learner completing the task calmly.,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level12/day16/l12-d16-p05-normal.mp3,assets/audio/level12/day16/l12-d16-p05-slow.mp3,assets/video/level12/day16/l12-d16-p05-scene.mp4,assets/images/video-posters/level12/day16/l12-d16-p05-poster.webp,assets/images/lesson-scenes/level12/day16/l12-d16-p05-scene.webp
12,Full Morocco Simulation,محاكاة المغرب الكاملة,17,3,مدينة ساحلية ويوم بحر,L12-D17-P01,You ask if swimming is safe today.,Is swimming safe today?,wash l-3awm aman lyoum?,wash l-3awm aman lyoum?,واش العوم آمن اليوم؟,"la, l-moj qwi",Ask locals/guards; sea conditions change.,wash / l-3awm / aman / lyoum,"Realistic Moroccan full-trip simulation scene, Level 12 Day 17: مدينة ساحلية ويوم بحر. Show a learner handling this real situation in Morocco: You ask if swimming is safe today.. Visual focus: the action behind the phrase 'wash l-3awm aman lyoum?' without putting readable text on the image. Natural Moroccan setting, respectful body language, no stereotypes.","Short realistic simulation video: Level 12 Day 17 'مدينة ساحلية ويوم بحر'. Trigger: You ask if swimming is safe today.. Learner says 'wash l-3awm aman lyoum?'. Moroccan person replies 'la, l-moj qwi'. End with learner completing the task calmly.",DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level12/day17/l12-d17-p01-normal.mp3,assets/audio/level12/day17/l12-d17-p01-slow.mp3,assets/video/level12/day17/l12-d17-p01-scene.mp4,assets/images/video-posters/level12/day17/l12-d17-p01-poster.webp,assets/images/lesson-scenes/level12/day17/l12-d17-p01-scene.webp
12,Full Morocco Simulation,محاكاة المغرب الكاملة,17,3,مدينة ساحلية ويوم بحر,L12-D17-P02,You ask where to leave your things.,Where can I leave my things?,fin n9der nkhli 7wayji?,fin n9der nkhli 7wayji?,فين نقدر نخلي حوايجي؟,khlihom 3nd moul parasol,Beach theft prevention is practical.,fin / n9der / nkhli / 7wayji,"Realistic Moroccan full-trip simulation scene, Level 12 Day 17: مدينة ساحلية ويوم بحر. Show a learner handling this real situation in Morocco: You ask where to leave your things.. Visual focus: the action behind the phrase 'fin n9der nkhli 7wayji?' without putting readable text on the image. Natural Moroccan setting, respectful body language, no stereotypes.",Short realistic simulation video: Level 12 Day 17 'مدينة ساحلية ويوم بحر'. Trigger: You ask where to leave your things.. Learner says 'fin n9der nkhli 7wayji?'. Moroccan person replies 'khlihom 3nd moul parasol'. End with learner completing the task calmly.,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level12/day17/l12-d17-p02-normal.mp3,assets/audio/level12/day17/l12-d17-p02-slow.mp3,assets/video/level12/day17/l12-d17-p02-scene.mp4,assets/images/video-posters/level12/day17/l12-d17-p02-poster.webp,assets/images/lesson-scenes/level12/day17/l12-d17-p02-scene.webp
12,Full Morocco Simulation,محاكاة المغرب الكاملة,17,3,مدينة ساحلية ويوم بحر,L12-D17-P03,You ask for grilled fish recommendation.,What fish do you recommend?,ashmn 7out katnse7ni?,ashmn 7out katnse7ni?,أشمن حوت كتنصحني؟,sardine / dorade,Food varies by coast and season.,ashmn / 7out / katnse7ni,"Realistic Moroccan full-trip simulation scene, Level 12 Day 17: مدينة ساحلية ويوم بحر. Show a learner handling this real situation in Morocco: You ask for grilled fish recommendation.. Visual focus: the action behind the phrase 'ashmn 7out katnse7ni?' without putting readable text on the image. Natural Moroccan setting, respectful body language, no stereotypes.",Short realistic simulation video: Level 12 Day 17 'مدينة ساحلية ويوم بحر'. Trigger: You ask for grilled fish recommendation.. Learner says 'ashmn 7out katnse7ni?'. Moroccan person replies 'sardine / dorade'. End with learner completing the task calmly.,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level12/day17/l12-d17-p03-normal.mp3,assets/audio/level12/day17/l12-d17-p03-slow.mp3,assets/video/level12/day17/l12-d17-p03-scene.mp4,assets/images/video-posters/level12/day17/l12-d17-p03-poster.webp,assets/images/lesson-scenes/level12/day17/l12-d17-p03-scene.webp
12,Full Morocco Simulation,محاكاة المغرب الكاملة,17,3,مدينة ساحلية ويوم بحر,L12-D17-P04,You ask if the price is by kilo.,Is the price by kilo?,wash taman b kilo?,wash taman b kilo?,واش الثمن بالكيلو؟,iyeh,Useful in fish markets/restaurants.,wash / taman / b / kilo,"Realistic Moroccan full-trip simulation scene, Level 12 Day 17: مدينة ساحلية ويوم بحر. Show a learner handling this real situation in Morocco: You ask if the price is by kilo.. Visual focus: the action behind the phrase 'wash taman b kilo?' without putting readable text on the image. Natural Moroccan setting, respectful body language, no stereotypes.",Short realistic simulation video: Level 12 Day 17 'مدينة ساحلية ويوم بحر'. Trigger: You ask if the price is by kilo.. Learner says 'wash taman b kilo?'. Moroccan person replies 'iyeh'. End with learner completing the task calmly.,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level12/day17/l12-d17-p04-normal.mp3,assets/audio/level12/day17/l12-d17-p04-slow.mp3,assets/video/level12/day17/l12-d17-p04-scene.mp4,assets/images/video-posters/level12/day17/l12-d17-p04-poster.webp,assets/images/lesson-scenes/level12/day17/l12-d17-p04-scene.webp
12,Full Morocco Simulation,محاكاة المغرب الكاملة,17,3,مدينة ساحلية ويوم بحر,L12-D17-P05,You say the sea is beautiful today.,The sea is beautiful today.,l-b7ar zwin lyoum,l-b7ar zwin lyoum,البحر زوين اليوم,iyeh tbarkellah,Simple coastal small talk.,l-b7ar / zwin / lyoum,"Realistic Moroccan full-trip simulation scene, Level 12 Day 17: مدينة ساحلية ويوم بحر. Show a learner handling this real situation in Morocco: You say the sea is beautiful today.. Visual focus: the action behind the phrase 'l-b7ar zwin lyoum' without putting readable text on the image. Natural Moroccan setting, respectful body language, no stereotypes.",Short realistic simulation video: Level 12 Day 17 'مدينة ساحلية ويوم بحر'. Trigger: You say the sea is beautiful today.. Learner says 'l-b7ar zwin lyoum'. Moroccan person replies 'iyeh tbarkellah'. End with learner completing the task calmly.,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level12/day17/l12-d17-p05-normal.mp3,assets/audio/level12/day17/l12-d17-p05-slow.mp3,assets/video/level12/day17/l12-d17-p05-scene.mp4,assets/images/video-posters/level12/day17/l12-d17-p05-poster.webp,assets/images/lesson-scenes/level12/day17/l12-d17-p05-scene.webp
12,Full Morocco Simulation,محاكاة المغرب الكاملة,18,3,مشكلة الإنترنت والتليفون,L12-D18-P01,You say the internet is weak.,The internet is weak.,internet d3if,internet d3if,الإنترنت ضعيف,beddel lblasa,Common complaint in cafés/riads.,internet / d3if,"Realistic Moroccan full-trip simulation scene, Level 12 Day 18: مشكلة الإنترنت والتليفون. Show a learner handling this real situation in Morocco: You say the internet is weak.. Visual focus: the action behind the phrase 'internet d3if' without putting readable text on the image. Natural Moroccan setting, respectful body language, no stereotypes.",Short realistic simulation video: Level 12 Day 18 'مشكلة الإنترنت والتليفون'. Trigger: You say the internet is weak.. Learner says 'internet d3if'. Moroccan person replies 'beddel lblasa'. End with learner completing the task calmly.,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level12/day18/l12-d18-p01-normal.mp3,assets/audio/level12/day18/l12-d18-p01-slow.mp3,assets/video/level12/day18/l12-d18-p01-scene.mp4,assets/images/video-posters/level12/day18/l12-d18-p01-poster.webp,assets/images/lesson-scenes/level12/day18/l12-d18-p01-scene.webp
12,Full Morocco Simulation,محاكاة المغرب الكاملة,18,3,مشكلة الإنترنت والتليفون,L12-D18-P02,You ask for the Wi-Fi password again.,Can you send the Wi-Fi password again?,t9dr tsift lia code wifi 3awtani?,t9dr tsift lia code wifi 3awtani?,تقدر تصيفط ليا كود الويفي عاوتاني؟,wakha,Ask via WhatsApp if needed.,t9dr / tsift / lia / code / wifi / 3awtani,"Realistic Moroccan full-trip simulation scene, Level 12 Day 18: مشكلة الإنترنت والتليفون. Show a learner handling this real situation in Morocco: You ask for the Wi-Fi password again.. Visual focus: the action behind the phrase 't9dr tsift lia code wifi 3awtani?' without putting readable text on the image. Natural Moroccan setting, respectful body language, no stereotypes.",Short realistic simulation video: Level 12 Day 18 'مشكلة الإنترنت والتليفون'. Trigger: You ask for the Wi-Fi password again.. Learner says 't9dr tsift lia code wifi 3awtani?'. Moroccan person replies 'wakha'. End with learner completing the task calmly.,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level12/day18/l12-d18-p02-normal.mp3,assets/audio/level12/day18/l12-d18-p02-slow.mp3,assets/video/level12/day18/l12-d18-p02-scene.mp4,assets/images/video-posters/level12/day18/l12-d18-p02-poster.webp,assets/images/lesson-scenes/level12/day18/l12-d18-p02-scene.webp
12,Full Morocco Simulation,محاكاة المغرب الكاملة,18,3,مشكلة الإنترنت والتليفون,L12-D18-P03,You say the voice note is not clear.,The voice note is not clear.,voice note ma wad7ash,voice note ma wad7ash,الڤويس نوت ما واضحةش,n3awd nsiftha,Level 11 listening returns inside real life.,voice / note / ma / wad7ash,"Realistic Moroccan full-trip simulation scene, Level 12 Day 18: مشكلة الإنترنت والتليفون. Show a learner handling this real situation in Morocco: You say the voice note is not clear.. Visual focus: the action behind the phrase 'voice note ma wad7ash' without putting readable text on the image. Natural Moroccan setting, respectful body language, no stereotypes.",Short realistic simulation video: Level 12 Day 18 'مشكلة الإنترنت والتليفون'. Trigger: You say the voice note is not clear.. Learner says 'voice note ma wad7ash'. Moroccan person replies 'n3awd nsiftha'. End with learner completing the task calmly.,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level12/day18/l12-d18-p03-normal.mp3,assets/audio/level12/day18/l12-d18-p03-slow.mp3,assets/video/level12/day18/l12-d18-p03-scene.mp4,assets/images/video-posters/level12/day18/l12-d18-p03-poster.webp,assets/images/lesson-scenes/level12/day18/l12-d18-p03-scene.webp
12,Full Morocco Simulation,محاكاة المغرب الكاملة,18,3,مشكلة الإنترنت والتليفون,L12-D18-P04,You ask them to speak slower on the phone.,"Speak slower, please.",hder b shwiya aafak,hder b shwiya aafak,هضر بشوية عافاك,wakha,Essential phone survival phrase.,hder / b / shwiya / aafak,"Realistic Moroccan full-trip simulation scene, Level 12 Day 18: مشكلة الإنترنت والتليفون. Show a learner handling this real situation in Morocco: You ask them to speak slower on the phone.. Visual focus: the action behind the phrase 'hder b shwiya aafak' without putting readable text on the image. Natural Moroccan setting, respectful body language, no stereotypes.",Short realistic simulation video: Level 12 Day 18 'مشكلة الإنترنت والتليفون'. Trigger: You ask them to speak slower on the phone.. Learner says 'hder b shwiya aafak'. Moroccan person replies 'wakha'. End with learner completing the task calmly.,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level12/day18/l12-d18-p04-normal.mp3,assets/audio/level12/day18/l12-d18-p04-slow.mp3,assets/video/level12/day18/l12-d18-p04-scene.mp4,assets/images/video-posters/level12/day18/l12-d18-p04-poster.webp,assets/images/lesson-scenes/level12/day18/l12-d18-p04-scene.webp
12,Full Morocco Simulation,محاكاة المغرب الكاملة,18,3,مشكلة الإنترنت والتليفون,L12-D18-P05,You say you will send your location.,I will send my location.,ghadi nssift lik localisation,ghadi nssift lik localisation,غادي نصيفط ليك لوكاليساسيون,siftha,Location sharing solves many navigation problems.,ghadi / nssift / lik / localisation,"Realistic Moroccan full-trip simulation scene, Level 12 Day 18: مشكلة الإنترنت والتليفون. Show a learner handling this real situation in Morocco: You say you will send your location.. Visual focus: the action behind the phrase 'ghadi nssift lik localisation' without putting readable text on the image. Natural Moroccan setting, respectful body language, no stereotypes.",Short realistic simulation video: Level 12 Day 18 'مشكلة الإنترنت والتليفون'. Trigger: You say you will send your location.. Learner says 'ghadi nssift lik localisation'. Moroccan person replies 'siftha'. End with learner completing the task calmly.,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level12/day18/l12-d18-p05-normal.mp3,assets/audio/level12/day18/l12-d18-p05-slow.mp3,assets/video/level12/day18/l12-d18-p05-scene.mp4,assets/images/video-posters/level12/day18/l12-d18-p05-poster.webp,assets/images/lesson-scenes/level12/day18/l12-d18-p05-scene.webp
12,Full Morocco Simulation,محاكاة المغرب الكاملة,19,3,صيدلية أو طبيب,L12-D19-P01,"At the pharmacy, you say your stomach hurts.",My stomach hurts.,kershti katwje3ni,kershti katwje3ni,كرشي كتوجعني,sh7al hadi?,Simple symptom descriptions are enough to start.,kershti / katwje3ni,"Realistic Moroccan full-trip simulation scene, Level 12 Day 19: صيدلية أو طبيب. Show a learner handling this real situation in Morocco: At the pharmacy, you say your stomach hurts.. Visual focus: the action behind the phrase 'kershti katwje3ni' without putting readable text on the image. Natural Moroccan setting, respectful body language, no stereotypes.","Short realistic simulation video: Level 12 Day 19 'صيدلية أو طبيب'. Trigger: At the pharmacy, you say your stomach hurts.. Learner says 'kershti katwje3ni'. Moroccan person replies 'sh7al hadi?'. End with learner completing the task calmly.",DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level12/day19/l12-d19-p01-normal.mp3,assets/audio/level12/day19/l12-d19-p01-slow.mp3,assets/video/level12/day19/l12-d19-p01-scene.mp4,assets/images/video-posters/level12/day19/l12-d19-p01-poster.webp,assets/images/lesson-scenes/level12/day19/l12-d19-p01-scene.webp
12,Full Morocco Simulation,محاكاة المغرب الكاملة,19,3,صيدلية أو طبيب,L12-D19-P02,You say you are allergic to something.,I have an allergy to this.,3ndi 7assasiya mn hada,3ndi 7assasiya mn hada,عندي حساسية من هادا,khasna nbdlo,Allergy wording is important before medicine.,3ndi / 7assasiya / mn / hada,"Realistic Moroccan full-trip simulation scene, Level 12 Day 19: صيدلية أو طبيب. Show a learner handling this real situation in Morocco: You say you are allergic to something.. Visual focus: the action behind the phrase '3ndi 7assasiya mn hada' without putting readable text on the image. Natural Moroccan setting, respectful body language, no stereotypes.",Short realistic simulation video: Level 12 Day 19 'صيدلية أو طبيب'. Trigger: You say you are allergic to something.. Learner says '3ndi 7assasiya mn hada'. Moroccan person replies 'khasna nbdlo'. End with learner completing the task calmly.,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level12/day19/l12-d19-p02-normal.mp3,assets/audio/level12/day19/l12-d19-p02-slow.mp3,assets/video/level12/day19/l12-d19-p02-scene.mp4,assets/images/video-posters/level12/day19/l12-d19-p02-poster.webp,assets/images/lesson-scenes/level12/day19/l12-d19-p02-scene.webp
12,Full Morocco Simulation,محاكاة المغرب الكاملة,19,3,صيدلية أو طبيب,L12-D19-P03,You ask how to take the medicine.,How should I take this medicine?,kifash nakhod had dawa?,kifash nakhod had dawa?,كيفاش ناخد هاد الدوا؟,mor l-makla,Medicine instructions must be confirmed.,kifash / nakhod / had / dawa,"Realistic Moroccan full-trip simulation scene, Level 12 Day 19: صيدلية أو طبيب. Show a learner handling this real situation in Morocco: You ask how to take the medicine.. Visual focus: the action behind the phrase 'kifash nakhod had dawa?' without putting readable text on the image. Natural Moroccan setting, respectful body language, no stereotypes.",Short realistic simulation video: Level 12 Day 19 'صيدلية أو طبيب'. Trigger: You ask how to take the medicine.. Learner says 'kifash nakhod had dawa?'. Moroccan person replies 'mor l-makla'. End with learner completing the task calmly.,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level12/day19/l12-d19-p03-normal.mp3,assets/audio/level12/day19/l12-d19-p03-slow.mp3,assets/video/level12/day19/l12-d19-p03-scene.mp4,assets/images/video-posters/level12/day19/l12-d19-p03-poster.webp,assets/images/lesson-scenes/level12/day19/l12-d19-p03-scene.webp
12,Full Morocco Simulation,محاكاة المغرب الكاملة,19,3,صيدلية أو طبيب,L12-D19-P04,You ask if you need a doctor.,Do I need a doctor?,wash khasni tbib?,wash khasni tbib?,واش خاصني طبيب؟,"ila b9a l-wje3, iyeh",Know when pharmacy is not enough.,wash / khasni / tbib,"Realistic Moroccan full-trip simulation scene, Level 12 Day 19: صيدلية أو طبيب. Show a learner handling this real situation in Morocco: You ask if you need a doctor.. Visual focus: the action behind the phrase 'wash khasni tbib?' without putting readable text on the image. Natural Moroccan setting, respectful body language, no stereotypes.","Short realistic simulation video: Level 12 Day 19 'صيدلية أو طبيب'. Trigger: You ask if you need a doctor.. Learner says 'wash khasni tbib?'. Moroccan person replies 'ila b9a l-wje3, iyeh'. End with learner completing the task calmly.",DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level12/day19/l12-d19-p04-normal.mp3,assets/audio/level12/day19/l12-d19-p04-slow.mp3,assets/video/level12/day19/l12-d19-p04-scene.mp4,assets/images/video-posters/level12/day19/l12-d19-p04-poster.webp,assets/images/lesson-scenes/level12/day19/l12-d19-p04-scene.webp
12,Full Morocco Simulation,محاكاة المغرب الكاملة,19,3,صيدلية أو طبيب,L12-D19-P05,You ask for the nearest clinic.,Where is the nearest clinic?,fin qreb clinique?,fin qreb clinique?,فين قرب كلينيك؟,hna qriba,Practical emergency phrase.,fin / qreb / clinique,"Realistic Moroccan full-trip simulation scene, Level 12 Day 19: صيدلية أو طبيب. Show a learner handling this real situation in Morocco: You ask for the nearest clinic.. Visual focus: the action behind the phrase 'fin qreb clinique?' without putting readable text on the image. Natural Moroccan setting, respectful body language, no stereotypes.",Short realistic simulation video: Level 12 Day 19 'صيدلية أو طبيب'. Trigger: You ask for the nearest clinic.. Learner says 'fin qreb clinique?'. Moroccan person replies 'hna qriba'. End with learner completing the task calmly.,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level12/day19/l12-d19-p05-normal.mp3,assets/audio/level12/day19/l12-d19-p05-slow.mp3,assets/video/level12/day19/l12-d19-p05-scene.mp4,assets/images/video-posters/level12/day19/l12-d19-p05-poster.webp,assets/images/lesson-scenes/level12/day19/l12-d19-p05-scene.webp
12,Full Morocco Simulation,محاكاة المغرب الكاملة,20,3,وثائق ضائعة أو مشكل أمان,L12-D20-P01,You say your passport is lost.,My passport is lost.,passport dyali tlf lia,passport dyali tlf lia,الباسپور ديالي تلف ليا,imta? fin?,Stay calm and state the problem.,passport / dyali / tlf / lia,"Realistic Moroccan full-trip simulation scene, Level 12 Day 20: وثائق ضائعة أو مشكل أمان. Show a learner handling this real situation in Morocco: You say your passport is lost.. Visual focus: the action behind the phrase 'passport dyali tlf lia' without putting readable text on the image. Natural Moroccan setting, respectful body language, no stereotypes.",Short realistic simulation video: Level 12 Day 20 'وثائق ضائعة أو مشكل أمان'. Trigger: You say your passport is lost.. Learner says 'passport dyali tlf lia'. Moroccan person replies 'imta? fin?'. End with learner completing the task calmly.,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level12/day20/l12-d20-p01-normal.mp3,assets/audio/level12/day20/l12-d20-p01-slow.mp3,assets/video/level12/day20/l12-d20-p01-scene.mp4,assets/images/video-posters/level12/day20/l12-d20-p01-poster.webp,assets/images/lesson-scenes/level12/day20/l12-d20-p01-scene.webp
12,Full Morocco Simulation,محاكاة المغرب الكاملة,20,3,وثائق ضائعة أو مشكل أمان,L12-D20-P02,You ask where the police station is.,Where is the police station?,fin poste dyal police?,fin poste dyal police?,فين پوست ديال البوليس؟,qreb mn hna,Official help may be necessary.,fin / poste / dyal / police,"Realistic Moroccan full-trip simulation scene, Level 12 Day 20: وثائق ضائعة أو مشكل أمان. Show a learner handling this real situation in Morocco: You ask where the police station is.. Visual focus: the action behind the phrase 'fin poste dyal police?' without putting readable text on the image. Natural Moroccan setting, respectful body language, no stereotypes.",Short realistic simulation video: Level 12 Day 20 'وثائق ضائعة أو مشكل أمان'. Trigger: You ask where the police station is.. Learner says 'fin poste dyal police?'. Moroccan person replies 'qreb mn hna'. End with learner completing the task calmly.,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level12/day20/l12-d20-p02-normal.mp3,assets/audio/level12/day20/l12-d20-p02-slow.mp3,assets/video/level12/day20/l12-d20-p02-scene.mp4,assets/images/video-posters/level12/day20/l12-d20-p02-poster.webp,assets/images/lesson-scenes/level12/day20/l12-d20-p02-scene.webp
12,Full Morocco Simulation,محاكاة المغرب الكاملة,20,3,وثائق ضائعة أو مشكل أمان,L12-D20-P03,You ask hotel staff to help call.,Can you help me call?,t9dr t3awni n3ayet?,t9dr t3awni n3ayet?,تقدر تعاوني نعيط؟,iyeh,Staff can help in emergencies.,t9dr / t3awni / n3ayet,"Realistic Moroccan full-trip simulation scene, Level 12 Day 20: وثائق ضائعة أو مشكل أمان. Show a learner handling this real situation in Morocco: You ask hotel staff to help call.. Visual focus: the action behind the phrase 't9dr t3awni n3ayet?' without putting readable text on the image. Natural Moroccan setting, respectful body language, no stereotypes.",Short realistic simulation video: Level 12 Day 20 'وثائق ضائعة أو مشكل أمان'. Trigger: You ask hotel staff to help call.. Learner says 't9dr t3awni n3ayet?'. Moroccan person replies 'iyeh'. End with learner completing the task calmly.,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level12/day20/l12-d20-p03-normal.mp3,assets/audio/level12/day20/l12-d20-p03-slow.mp3,assets/video/level12/day20/l12-d20-p03-scene.mp4,assets/images/video-posters/level12/day20/l12-d20-p03-poster.webp,assets/images/lesson-scenes/level12/day20/l12-d20-p03-scene.webp
