level,day,week,dayTitle,phraseId,scenario,english,friendlyLatin,arabic,possibleMoroccanReply,cultureNote,pronunciationParts,status,audioNormal,audioSlow,sceneVideo,scenePoster,sceneVisual,imagePromptSeed,videoActionSeed
9,15,3,التفاوض بلطف,L09-D15-P05,You say let us find a middle solution.,Let us find a middle solution.,khllina nلقاو 7ell wstani,خلّينا نلقاو حل وسطاني,mzyan,Middle solution fits Moroccan relationship-based negotiation.,khllina / nلقاو / 7ell / wstani,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level09/day15/l09-d15-p05-normal.mp3,assets/audio/level09/day15/l09-d15-p05-slow.mp3,assets/video/level09/day15/l09-d15-p05-scene.mp4,assets/images/video-posters/level09/day15/l09-d15-p05-poster.webp,assets/images/lesson-scenes/level09/day15/l09-d15-p05-scene.webp,"Realistic Moroccan professional or small-business scene, Level 9 Day 15: التفاوض بلطف. Show a foreign learner respectfully handling this work/business situation: You say let us find a middle solution.. Visual focus: the phrase 'khllina nلقاو 7ell wstani' without putting text on the image. Moroccan café meeting, office reception, coworking space, shop counter, trade fair stand, bank/admin office, client meeting room, or WhatsApp/email follow-up context as appropriate, natural realistic daily life.","Short interactive video: learner is in a Moroccan work/business situation during 'التفاوض بلطف'. Trigger: You say let us find a middle solution.. Learner says 'khllina nلقاو 7ell wstani'. Moroccan professional replies 'mzyan'. End with a clear practical action: scheduling, confirming, negotiating, sending documents, resolving a delay, or closing politely."
9,16,3,صاحب القرار والموافقة,L09-D16-P01,You ask who makes the decision.,Who makes the decision?,shkun kayakhod l-qarar?,شكون كياخد القرار؟,l-moudir,Decision layers can be important.,shkun / kayakhod / l-qarar,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level09/day16/l09-d16-p01-normal.mp3,assets/audio/level09/day16/l09-d16-p01-slow.mp3,assets/video/level09/day16/l09-d16-p01-scene.mp4,assets/images/video-posters/level09/day16/l09-d16-p01-poster.webp,assets/images/lesson-scenes/level09/day16/l09-d16-p01-scene.webp,"Realistic Moroccan professional or small-business scene, Level 9 Day 16: صاحب القرار والموافقة. Show a foreign learner respectfully handling this work/business situation: You ask who makes the decision.. Visual focus: the phrase 'shkun kayakhod l-qarar?' without putting text on the image. Moroccan café meeting, office reception, coworking space, shop counter, trade fair stand, bank/admin office, client meeting room, or WhatsApp/email follow-up context as appropriate, natural realistic daily life.","Short interactive video: learner is in a Moroccan work/business situation during 'صاحب القرار والموافقة'. Trigger: You ask who makes the decision.. Learner says 'shkun kayakhod l-qarar?'. Moroccan professional replies 'l-moudir'. End with a clear practical action: scheduling, confirming, negotiating, sending documents, resolving a delay, or closing politely."
9,16,3,صاحب القرار والموافقة,L09-D16-P02,You ask if approval is needed.,Do you need approval?,wash khasskom approval?,واش خاصكم أبروڤال؟,"iyeh, mn l-idara",Approval chains can slow decisions.,wash / khasskom / approval,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level09/day16/l09-d16-p02-normal.mp3,assets/audio/level09/day16/l09-d16-p02-slow.mp3,assets/video/level09/day16/l09-d16-p02-scene.mp4,assets/images/video-posters/level09/day16/l09-d16-p02-poster.webp,assets/images/lesson-scenes/level09/day16/l09-d16-p02-scene.webp,"Realistic Moroccan professional or small-business scene, Level 9 Day 16: صاحب القرار والموافقة. Show a foreign learner respectfully handling this work/business situation: You ask if approval is needed.. Visual focus: the phrase 'wash khasskom approval?' without putting text on the image. Moroccan café meeting, office reception, coworking space, shop counter, trade fair stand, bank/admin office, client meeting room, or WhatsApp/email follow-up context as appropriate, natural realistic daily life.","Short interactive video: learner is in a Moroccan work/business situation during 'صاحب القرار والموافقة'. Trigger: You ask if approval is needed.. Learner says 'wash khasskom approval?'. Moroccan professional replies 'iyeh, mn l-idara'. End with a clear practical action: scheduling, confirming, negotiating, sending documents, resolving a delay, or closing politely."
9,16,3,صاحب القرار والموافقة,L09-D16-P03,You ask when they can answer.,When can you give us an answer?,imta t9dro tjawbo?,إمتى تقدرو تجاوبو؟,nhar ltnin,Follow-up dates matter.,imta / t9dro / tjawbo,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level09/day16/l09-d16-p03-normal.mp3,assets/audio/level09/day16/l09-d16-p03-slow.mp3,assets/video/level09/day16/l09-d16-p03-scene.mp4,assets/images/video-posters/level09/day16/l09-d16-p03-poster.webp,assets/images/lesson-scenes/level09/day16/l09-d16-p03-scene.webp,"Realistic Moroccan professional or small-business scene, Level 9 Day 16: صاحب القرار والموافقة. Show a foreign learner respectfully handling this work/business situation: You ask when they can answer.. Visual focus: the phrase 'imta t9dro tjawbo?' without putting text on the image. Moroccan café meeting, office reception, coworking space, shop counter, trade fair stand, bank/admin office, client meeting room, or WhatsApp/email follow-up context as appropriate, natural realistic daily life.","Short interactive video: learner is in a Moroccan work/business situation during 'صاحب القرار والموافقة'. Trigger: You ask when they can answer.. Learner says 'imta t9dro tjawbo?'. Moroccan professional replies 'nhar ltnin'. End with a clear practical action: scheduling, confirming, negotiating, sending documents, resolving a delay, or closing politely."
9,16,3,صاحب القرار والموافقة,L09-D16-P04,You say you can wait for their decision.,We can wait for your decision.,n9dro ntsennaw qararkom,نقدرو نتسناو قراركم,shukran,Patience is often better than pressure.,n9dro / ntsennaw / qararkom,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level09/day16/l09-d16-p04-normal.mp3,assets/audio/level09/day16/l09-d16-p04-slow.mp3,assets/video/level09/day16/l09-d16-p04-scene.mp4,assets/images/video-posters/level09/day16/l09-d16-p04-poster.webp,assets/images/lesson-scenes/level09/day16/l09-d16-p04-scene.webp,"Realistic Moroccan professional or small-business scene, Level 9 Day 16: صاحب القرار والموافقة. Show a foreign learner respectfully handling this work/business situation: You say you can wait for their decision.. Visual focus: the phrase 'n9dro ntsennaw qararkom' without putting text on the image. Moroccan café meeting, office reception, coworking space, shop counter, trade fair stand, bank/admin office, client meeting room, or WhatsApp/email follow-up context as appropriate, natural realistic daily life.","Short interactive video: learner is in a Moroccan work/business situation during 'صاحب القرار والموافقة'. Trigger: You say you can wait for their decision.. Learner says 'n9dro ntsennaw qararkom'. Moroccan professional replies 'shukran'. End with a clear practical action: scheduling, confirming, negotiating, sending documents, resolving a delay, or closing politely."
9,16,3,صاحب القرار والموافقة,L09-D16-P05,You ask if they want to discuss internally.,Do you want to discuss internally?,bghitiw tshawro dakhelian?,بغيتيو تشاورو داخلياً؟,iyeh,Respect internal process and hierarchy.,bghitiw / tshawro / dakhelian,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level09/day16/l09-d16-p05-normal.mp3,assets/audio/level09/day16/l09-d16-p05-slow.mp3,assets/video/level09/day16/l09-d16-p05-scene.mp4,assets/images/video-posters/level09/day16/l09-d16-p05-poster.webp,assets/images/lesson-scenes/level09/day16/l09-d16-p05-scene.webp,"Realistic Moroccan professional or small-business scene, Level 9 Day 16: صاحب القرار والموافقة. Show a foreign learner respectfully handling this work/business situation: You ask if they want to discuss internally.. Visual focus: the phrase 'bghitiw tshawro dakhelian?' without putting text on the image. Moroccan café meeting, office reception, coworking space, shop counter, trade fair stand, bank/admin office, client meeting room, or WhatsApp/email follow-up context as appropriate, natural realistic daily life.","Short interactive video: learner is in a Moroccan work/business situation during 'صاحب القرار والموافقة'. Trigger: You ask if they want to discuss internally.. Learner says 'bghitiw tshawro dakhelian?'. Moroccan professional replies 'iyeh'. End with a clear practical action: scheduling, confirming, negotiating, sending documents, resolving a delay, or closing politely."
9,17,3,العقد والوثائق,L09-D17-P01,You ask for the contract.,Can you send the contract?,t9dr tsift lia l-contrat?,تقدر تسيفط ليا الكونطرا؟,"iyeh, ghda",Contrat is common in business Darija/French mix.,t9dr / tsift / lia / l-contrat,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level09/day17/l09-d17-p01-normal.mp3,assets/audio/level09/day17/l09-d17-p01-slow.mp3,assets/video/level09/day17/l09-d17-p01-scene.mp4,assets/images/video-posters/level09/day17/l09-d17-p01-poster.webp,assets/images/lesson-scenes/level09/day17/l09-d17-p01-scene.webp,"Realistic Moroccan professional or small-business scene, Level 9 Day 17: العقد والوثائق. Show a foreign learner respectfully handling this work/business situation: You ask for the contract.. Visual focus: the phrase 't9dr tsift lia l-contrat?' without putting text on the image. Moroccan café meeting, office reception, coworking space, shop counter, trade fair stand, bank/admin office, client meeting room, or WhatsApp/email follow-up context as appropriate, natural realistic daily life.","Short interactive video: learner is in a Moroccan work/business situation during 'العقد والوثائق'. Trigger: You ask for the contract.. Learner says 't9dr tsift lia l-contrat?'. Moroccan professional replies 'iyeh, ghda'. End with a clear practical action: scheduling, confirming, negotiating, sending documents, resolving a delay, or closing politely."
9,17,3,العقد والوثائق,L09-D17-P02,You say you need to read it first.,I need to read it first.,khassni n9rah luwel,خاصني نقراه الأول,"wakha, khod waqtak",Do not sign before reading.,khassni / n9rah / luwel,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level09/day17/l09-d17-p02-normal.mp3,assets/audio/level09/day17/l09-d17-p02-slow.mp3,assets/video/level09/day17/l09-d17-p02-scene.mp4,assets/images/video-posters/level09/day17/l09-d17-p02-poster.webp,assets/images/lesson-scenes/level09/day17/l09-d17-p02-scene.webp,"Realistic Moroccan professional or small-business scene, Level 9 Day 17: العقد والوثائق. Show a foreign learner respectfully handling this work/business situation: You say you need to read it first.. Visual focus: the phrase 'khassni n9rah luwel' without putting text on the image. Moroccan café meeting, office reception, coworking space, shop counter, trade fair stand, bank/admin office, client meeting room, or WhatsApp/email follow-up context as appropriate, natural realistic daily life.","Short interactive video: learner is in a Moroccan work/business situation during 'العقد والوثائق'. Trigger: You say you need to read it first.. Learner says 'khassni n9rah luwel'. Moroccan professional replies 'wakha, khod waqtak'. End with a clear practical action: scheduling, confirming, negotiating, sending documents, resolving a delay, or closing politely."
9,17,3,العقد والوثائق,L09-D17-P03,You ask for a copy.,Can I have a copy?,n9dr nakhod copie?,نقدر ناخد كوپي؟,iyeh,Copies are essential for records.,n9dr / nakhod / copie,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level09/day17/l09-d17-p03-normal.mp3,assets/audio/level09/day17/l09-d17-p03-slow.mp3,assets/video/level09/day17/l09-d17-p03-scene.mp4,assets/images/video-posters/level09/day17/l09-d17-p03-poster.webp,assets/images/lesson-scenes/level09/day17/l09-d17-p03-scene.webp,"Realistic Moroccan professional or small-business scene, Level 9 Day 17: العقد والوثائق. Show a foreign learner respectfully handling this work/business situation: You ask for a copy.. Visual focus: the phrase 'n9dr nakhod copie?' without putting text on the image. Moroccan café meeting, office reception, coworking space, shop counter, trade fair stand, bank/admin office, client meeting room, or WhatsApp/email follow-up context as appropriate, natural realistic daily life.","Short interactive video: learner is in a Moroccan work/business situation during 'العقد والوثائق'. Trigger: You ask for a copy.. Learner says 'n9dr nakhod copie?'. Moroccan professional replies 'iyeh'. End with a clear practical action: scheduling, confirming, negotiating, sending documents, resolving a delay, or closing politely."
9,17,3,العقد والوثائق,L09-D17-P04,You ask where to sign.,Where should I sign?,fin nوقع?,فين نوقّع؟,hna t7t,Signature vocabulary is practical.,fin / nوقع,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level09/day17/l09-d17-p04-normal.mp3,assets/audio/level09/day17/l09-d17-p04-slow.mp3,assets/video/level09/day17/l09-d17-p04-scene.mp4,assets/images/video-posters/level09/day17/l09-d17-p04-poster.webp,assets/images/lesson-scenes/level09/day17/l09-d17-p04-scene.webp,"Realistic Moroccan professional or small-business scene, Level 9 Day 17: العقد والوثائق. Show a foreign learner respectfully handling this work/business situation: You ask where to sign.. Visual focus: the phrase 'fin nوقع?' without putting text on the image. Moroccan café meeting, office reception, coworking space, shop counter, trade fair stand, bank/admin office, client meeting room, or WhatsApp/email follow-up context as appropriate, natural realistic daily life.","Short interactive video: learner is in a Moroccan work/business situation during 'العقد والوثائق'. Trigger: You ask where to sign.. Learner says 'fin nوقع?'. Moroccan professional replies 'hna t7t'. End with a clear practical action: scheduling, confirming, negotiating, sending documents, resolving a delay, or closing politely."
9,17,3,العقد والوثائق,L09-D17-P05,You ask to add one condition.,Can we add one condition?,n9dro nzido wahed l-condition?,نقدرو نزيدو واحد الكونديشن؟,nshofoha,Ask changes politely before signing.,n9dro / nzido / wahed / l-condition,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level09/day17/l09-d17-p05-normal.mp3,assets/audio/level09/day17/l09-d17-p05-slow.mp3,assets/video/level09/day17/l09-d17-p05-scene.mp4,assets/images/video-posters/level09/day17/l09-d17-p05-poster.webp,assets/images/lesson-scenes/level09/day17/l09-d17-p05-scene.webp,"Realistic Moroccan professional or small-business scene, Level 9 Day 17: العقد والوثائق. Show a foreign learner respectfully handling this work/business situation: You ask to add one condition.. Visual focus: the phrase 'n9dro nzido wahed l-condition?' without putting text on the image. Moroccan café meeting, office reception, coworking space, shop counter, trade fair stand, bank/admin office, client meeting room, or WhatsApp/email follow-up context as appropriate, natural realistic daily life.","Short interactive video: learner is in a Moroccan work/business situation during 'العقد والوثائق'. Trigger: You ask to add one condition.. Learner says 'n9dro nzido wahed l-condition?'. Moroccan professional replies 'nshofoha'. End with a clear practical action: scheduling, confirming, negotiating, sending documents, resolving a delay, or closing politely."
9,18,3,البنك والمحاسبة البسيطة,L09-D18-P01,You ask for the company name on the invoice.,Which company name should be on the invoice?,ashmn smiya dyal société nktbo f facture?,أشنو سمية ديال السوسيتي نكتبو فالفاكتور؟,ktb had smiya,Company names must be exact.,ashmn / smiya / dyal / société / nktbo / f / facture,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level09/day18/l09-d18-p01-normal.mp3,assets/audio/level09/day18/l09-d18-p01-slow.mp3,assets/video/level09/day18/l09-d18-p01-scene.mp4,assets/images/video-posters/level09/day18/l09-d18-p01-poster.webp,assets/images/lesson-scenes/level09/day18/l09-d18-p01-scene.webp,"Realistic Moroccan professional or small-business scene, Level 9 Day 18: البنك والمحاسبة البسيطة. Show a foreign learner respectfully handling this work/business situation: You ask for the company name on the invoice.. Visual focus: the phrase 'ashmn smiya dyal société nktbo f facture?' without putting text on the image. Moroccan café meeting, office reception, coworking space, shop counter, trade fair stand, bank/admin office, client meeting room, or WhatsApp/email follow-up context as appropriate, natural realistic daily life.","Short interactive video: learner is in a Moroccan work/business situation during 'البنك والمحاسبة البسيطة'. Trigger: You ask for the company name on the invoice.. Learner says 'ashmn smiya dyal société nktbo f facture?'. Moroccan professional replies 'ktb had smiya'. End with a clear practical action: scheduling, confirming, negotiating, sending documents, resolving a delay, or closing politely."
9,18,3,البنك والمحاسبة البسيطة,L09-D18-P02,You ask for tax identification.,Do you need the tax ID?,wash khasskom identifiant fiscal?,واش خاصكم إيدونتيفيون فيسكال؟,iyeh,Fiscal IDs are common in formal invoices.,wash / khasskom / identifiant / fiscal,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level09/day18/l09-d18-p02-normal.mp3,assets/audio/level09/day18/l09-d18-p02-slow.mp3,assets/video/level09/day18/l09-d18-p02-scene.mp4,assets/images/video-posters/level09/day18/l09-d18-p02-poster.webp,assets/images/lesson-scenes/level09/day18/l09-d18-p02-scene.webp,"Realistic Moroccan professional or small-business scene, Level 9 Day 18: البنك والمحاسبة البسيطة. Show a foreign learner respectfully handling this work/business situation: You ask for tax identification.. Visual focus: the phrase 'wash khasskom identifiant fiscal?' without putting text on the image. Moroccan café meeting, office reception, coworking space, shop counter, trade fair stand, bank/admin office, client meeting room, or WhatsApp/email follow-up context as appropriate, natural realistic daily life.","Short interactive video: learner is in a Moroccan work/business situation during 'البنك والمحاسبة البسيطة'. Trigger: You ask for tax identification.. Learner says 'wash khasskom identifiant fiscal?'. Moroccan professional replies 'iyeh'. End with a clear practical action: scheduling, confirming, negotiating, sending documents, resolving a delay, or closing politely."
9,18,3,البنك والمحاسبة البسيطة,L09-D18-P03,You say the transfer was sent.,The transfer was sent.,virement tsift,الڤيرمون تسيفط,sift lia preuve,Proof of transfer may be requested.,virement / tsift,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level09/day18/l09-d18-p03-normal.mp3,assets/audio/level09/day18/l09-d18-p03-slow.mp3,assets/video/level09/day18/l09-d18-p03-scene.mp4,assets/images/video-posters/level09/day18/l09-d18-p03-poster.webp,assets/images/lesson-scenes/level09/day18/l09-d18-p03-scene.webp,"Realistic Moroccan professional or small-business scene, Level 9 Day 18: البنك والمحاسبة البسيطة. Show a foreign learner respectfully handling this work/business situation: You say the transfer was sent.. Visual focus: the phrase 'virement tsift' without putting text on the image. Moroccan café meeting, office reception, coworking space, shop counter, trade fair stand, bank/admin office, client meeting room, or WhatsApp/email follow-up context as appropriate, natural realistic daily life.","Short interactive video: learner is in a Moroccan work/business situation during 'البنك والمحاسبة البسيطة'. Trigger: You say the transfer was sent.. Learner says 'virement tsift'. Moroccan professional replies 'sift lia preuve'. End with a clear practical action: scheduling, confirming, negotiating, sending documents, resolving a delay, or closing politely."
9,18,3,البنك والمحاسبة البسيطة,L09-D18-P04,You ask for proof of payment.,"Send me proof of payment, please.",sift lia preuve dyal l-khlas aafak,سيفط ليا پروڤ ديال الخلاص عافاك,wakha,Proof keeps accounting clear.,sift / lia / preuve / dyal / l-khlas / aafak,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level09/day18/l09-d18-p04-normal.mp3,assets/audio/level09/day18/l09-d18-p04-slow.mp3,assets/video/level09/day18/l09-d18-p04-scene.mp4,assets/images/video-posters/level09/day18/l09-d18-p04-poster.webp,assets/images/lesson-scenes/level09/day18/l09-d18-p04-scene.webp,"Realistic Moroccan professional or small-business scene, Level 9 Day 18: البنك والمحاسبة البسيطة. Show a foreign learner respectfully handling this work/business situation: You ask for proof of payment.. Visual focus: the phrase 'sift lia preuve dyal l-khlas aafak' without putting text on the image. Moroccan café meeting, office reception, coworking space, shop counter, trade fair stand, bank/admin office, client meeting room, or WhatsApp/email follow-up context as appropriate, natural realistic daily life.","Short interactive video: learner is in a Moroccan work/business situation during 'البنك والمحاسبة البسيطة'. Trigger: You ask for proof of payment.. Learner says 'sift lia preuve dyal l-khlas aafak'. Moroccan professional replies 'wakha'. End with a clear practical action: scheduling, confirming, negotiating, sending documents, resolving a delay, or closing politely."
9,18,3,البنك والمحاسبة البسيطة,L09-D18-P05,You ask if cash is accepted.,Do you accept cash?,wash katqblo cash?,واش كتقبلو كاش؟,iyeh / la,Cash still appears in small business contexts.,wash / katqblo / cash,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level09/day18/l09-d18-p05-normal.mp3,assets/audio/level09/day18/l09-d18-p05-slow.mp3,assets/video/level09/day18/l09-d18-p05-scene.mp4,assets/images/video-posters/level09/day18/l09-d18-p05-poster.webp,assets/images/lesson-scenes/level09/day18/l09-d18-p05-scene.webp,"Realistic Moroccan professional or small-business scene, Level 9 Day 18: البنك والمحاسبة البسيطة. Show a foreign learner respectfully handling this work/business situation: You ask if cash is accepted.. Visual focus: the phrase 'wash katqblo cash?' without putting text on the image. Moroccan café meeting, office reception, coworking space, shop counter, trade fair stand, bank/admin office, client meeting room, or WhatsApp/email follow-up context as appropriate, natural realistic daily life.","Short interactive video: learner is in a Moroccan work/business situation during 'البنك والمحاسبة البسيطة'. Trigger: You ask if cash is accepted.. Learner says 'wash katqblo cash?'. Moroccan professional replies 'iyeh / la'. End with a clear practical action: scheduling, confirming, negotiating, sending documents, resolving a delay, or closing politely."
9,19,3,كواركينغ والطباعة والإنترنت,L09-D19-P01,You ask for a desk for one day.,Do you have a desk for one day?,wash 3ndkom bureau l nhar wahed?,واش عندكم بيرو لنهار واحد؟,"iyeh, kayn",Useful for remote workers or business travelers.,wash / 3ndkom / bureau / l / nhar / wahed,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level09/day19/l09-d19-p01-normal.mp3,assets/audio/level09/day19/l09-d19-p01-slow.mp3,assets/video/level09/day19/l09-d19-p01-scene.mp4,assets/images/video-posters/level09/day19/l09-d19-p01-poster.webp,assets/images/lesson-scenes/level09/day19/l09-d19-p01-scene.webp,"Realistic Moroccan professional or small-business scene, Level 9 Day 19: كواركينغ والطباعة والإنترنت. Show a foreign learner respectfully handling this work/business situation: You ask for a desk for one day.. Visual focus: the phrase 'wash 3ndkom bureau l nhar wahed?' without putting text on the image. Moroccan café meeting, office reception, coworking space, shop counter, trade fair stand, bank/admin office, client meeting room, or WhatsApp/email follow-up context as appropriate, natural realistic daily life.","Short interactive video: learner is in a Moroccan work/business situation during 'كواركينغ والطباعة والإنترنت'. Trigger: You ask for a desk for one day.. Learner says 'wash 3ndkom bureau l nhar wahed?'. Moroccan professional replies 'iyeh, kayn'. End with a clear practical action: scheduling, confirming, negotiating, sending documents, resolving a delay, or closing politely."
9,19,3,كواركينغ والطباعة والإنترنت,L09-D19-P02,You ask for printing.,Can I print this document?,n9dr nطبّع had document?,نقدر نطبّع هاد دوكيما؟,"iyeh, sh7al mn page?",Printing is a common practical need.,n9dr / nطبّع / had / document,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level09/day19/l09-d19-p02-normal.mp3,assets/audio/level09/day19/l09-d19-p02-slow.mp3,assets/video/level09/day19/l09-d19-p02-scene.mp4,assets/images/video-posters/level09/day19/l09-d19-p02-poster.webp,assets/images/lesson-scenes/level09/day19/l09-d19-p02-scene.webp,"Realistic Moroccan professional or small-business scene, Level 9 Day 19: كواركينغ والطباعة والإنترنت. Show a foreign learner respectfully handling this work/business situation: You ask for printing.. Visual focus: the phrase 'n9dr nطبّع had document?' without putting text on the image. Moroccan café meeting, office reception, coworking space, shop counter, trade fair stand, bank/admin office, client meeting room, or WhatsApp/email follow-up context as appropriate, natural realistic daily life.","Short interactive video: learner is in a Moroccan work/business situation during 'كواركينغ والطباعة والإنترنت'. Trigger: You ask for printing.. Learner says 'n9dr nطبّع had document?'. Moroccan professional replies 'iyeh, sh7al mn page?'. End with a clear practical action: scheduling, confirming, negotiating, sending documents, resolving a delay, or closing politely."
9,19,3,كواركينغ والطباعة والإنترنت,L09-D19-P03,You ask for scanning.,Can you scan this for me?,t9dr tscané lia hada?,تقدر تسكاني ليا هادا؟,iyeh,Scané is often understood in service shops.,t9dr / tscané / lia / hada,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level09/day19/l09-d19-p03-normal.mp3,assets/audio/level09/day19/l09-d19-p03-slow.mp3,assets/video/level09/day19/l09-d19-p03-scene.mp4,assets/images/video-posters/level09/day19/l09-d19-p03-poster.webp,assets/images/lesson-scenes/level09/day19/l09-d19-p03-scene.webp,"Realistic Moroccan professional or small-business scene, Level 9 Day 19: كواركينغ والطباعة والإنترنت. Show a foreign learner respectfully handling this work/business situation: You ask for scanning.. Visual focus: the phrase 't9dr tscané lia hada?' without putting text on the image. Moroccan café meeting, office reception, coworking space, shop counter, trade fair stand, bank/admin office, client meeting room, or WhatsApp/email follow-up context as appropriate, natural realistic daily life.","Short interactive video: learner is in a Moroccan work/business situation during 'كواركينغ والطباعة والإنترنت'. Trigger: You ask for scanning.. Learner says 't9dr tscané lia hada?'. Moroccan professional replies 'iyeh'. End with a clear practical action: scheduling, confirming, negotiating, sending documents, resolving a delay, or closing politely."
9,19,3,كواركينغ والطباعة والإنترنت,L09-D19-P04,You say the internet is not working.,The internet is not working.,l-internet ma khddamsh,الإنترنت ما خدامش,ghadi nrestartiw router,Core phrase for work disruption.,l-internet / ma / khddamsh,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level09/day19/l09-d19-p04-normal.mp3,assets/audio/level09/day19/l09-d19-p04-slow.mp3,assets/video/level09/day19/l09-d19-p04-scene.mp4,assets/images/video-posters/level09/day19/l09-d19-p04-poster.webp,assets/images/lesson-scenes/level09/day19/l09-d19-p04-scene.webp,"Realistic Moroccan professional or small-business scene, Level 9 Day 19: كواركينغ والطباعة والإنترنت. Show a foreign learner respectfully handling this work/business situation: You say the internet is not working.. Visual focus: the phrase 'l-internet ma khddamsh' without putting text on the image. Moroccan café meeting, office reception, coworking space, shop counter, trade fair stand, bank/admin office, client meeting room, or WhatsApp/email follow-up context as appropriate, natural realistic daily life.","Short interactive video: learner is in a Moroccan work/business situation during 'كواركينغ والطباعة والإنترنت'. Trigger: You say the internet is not working.. Learner says 'l-internet ma khddamsh'. Moroccan professional replies 'ghadi nrestartiw router'. End with a clear practical action: scheduling, confirming, negotiating, sending documents, resolving a delay, or closing politely."
9,19,3,كواركينغ والطباعة والإنترنت,L09-D19-P05,You ask for a quiet place for a call.,I need a quiet place for a call.,khassni blasa haniya l-call,خاصني بلاصة هانية للكول,kayn salle sghira,Useful for meetings and remote work.,khassni / blasa / haniya / l-call,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level09/day19/l09-d19-p05-normal.mp3,assets/audio/level09/day19/l09-d19-p05-slow.mp3,assets/video/level09/day19/l09-d19-p05-scene.mp4,assets/images/video-posters/level09/day19/l09-d19-p05-poster.webp,assets/images/lesson-scenes/level09/day19/l09-d19-p05-scene.webp,"Realistic Moroccan professional or small-business scene, Level 9 Day 19: كواركينغ والطباعة والإنترنت. Show a foreign learner respectfully handling this work/business situation: You ask for a quiet place for a call.. Visual focus: the phrase 'khassni blasa haniya l-call' without putting text on the image. Moroccan café meeting, office reception, coworking space, shop counter, trade fair stand, bank/admin office, client meeting room, or WhatsApp/email follow-up context as appropriate, natural realistic daily life.","Short interactive video: learner is in a Moroccan work/business situation during 'كواركينغ والطباعة والإنترنت'. Trigger: You ask for a quiet place for a call.. Learner says 'khassni blasa haniya l-call'. Moroccan professional replies 'kayn salle sghira'. End with a clear practical action: scheduling, confirming, negotiating, sending documents, resolving a delay, or closing politely."
9,20,3,خدمة فريلانسر أو مزود,L09-D20-P01,You ask if they are available.,Are you available this week?,wash nta/nti disponible had simana?,واش نتا/نتي ديسپونيبْل هاد السيمانة؟,"iyeh, shno l-khdma?",Availability comes before scope.,wash / nta/nti / disponible / had / simana,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level09/day20/l09-d20-p01-normal.mp3,assets/audio/level09/day20/l09-d20-p01-slow.mp3,assets/video/level09/day20/l09-d20-p01-scene.mp4,assets/images/video-posters/level09/day20/l09-d20-p01-poster.webp,assets/images/lesson-scenes/level09/day20/l09-d20-p01-scene.webp,"Realistic Moroccan professional or small-business scene, Level 9 Day 20: خدمة فريلانسر أو مزود. Show a foreign learner respectfully handling this work/business situation: You ask if they are available.. Visual focus: the phrase 'wash nta/nti disponible had simana?' without putting text on the image. Moroccan café meeting, office reception, coworking space, shop counter, trade fair stand, bank/admin office, client meeting room, or WhatsApp/email follow-up context as appropriate, natural realistic daily life.","Short interactive video: learner is in a Moroccan work/business situation during 'خدمة فريلانسر أو مزود'. Trigger: You ask if they are available.. Learner says 'wash nta/nti disponible had simana?'. Moroccan professional replies 'iyeh, shno l-khdma?'. End with a clear practical action: scheduling, confirming, negotiating, sending documents, resolving a delay, or closing politely."
